row_id,Id,Name,Year,Release Date,Director,Creator,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,Genre,Filming Locations,Description
4963,tt1905041,Furious 6,2013,24 May 2013 (USA),Justin Lin,"Chris Morgan,Gary Scott Thompson","Vin Diesel,Paul Walker,Dwayne Johnson","Vin Diesel,Paul Walker,Dwayne Johnson,Jordana Brewster,Michelle Rodriguez,Tyrese Gibson,Sung Kang,Gal Gadot,Ludacris,Luke Evans,Elsa Pataky,Gina Carano,Clara Paget,Kim Kold,Joe Taslim","English,Russian,Spanish,Indonesian,Danish,Cantonese",USA,130 min,7.2,277367.0,"444 user,401 critic","Action,Crime,Thriller","Shepperton Studios, Shepperton, Surrey, England, UK","Hobbs has Dominic and Brian reassemble their crew to take down a team of mercenaries: Dominic unexpectedly gets convoluted also facing his presumed deceased girlfriend, Letty."
5007,tt0093822,Raising Arizona,1987,17 April 1987 (USA),"Joel Coen,Ethan Coen","Ethan Coen,Joel Coen","Nicolas Cage,Holly Hunter,Trey Wilson","Nicolas Cage,Holly Hunter,Trey Wilson,John Goodman,William Forsythe,Sam McMurray,Frances McDormand,Randall 'Tex' Cobb,T.J. Kuhn,Lynne Kitei,Peter Benedek,Charles 'Lew' Smith,Warren Keith,Henry Kendrick,Sidney Dawson",English,USA,94 min,7.4,93446.0,"257 user,74 critic","Comedy,Crime,Drama","Superior, Arizona, USA","When a childless couple of an ex-con and an ex-cop decide to help themselves to one of another family's quintupelets, their lives get more complicated than they anticipated."
5019,tt0898367,The Road,2009,18 December 2009 (USA),John Hillcoat,"Cormac McCarthy,Joe Penhall","Viggo Mortensen,Charlize Theron,Kodi Smit-McPhee","Viggo Mortensen,Kodi Smit-McPhee,Robert Duvall,Guy Pearce,Molly Parker,Michael Kenneth Williams,Garret Dillahunt,Charlize Theron,Bob Jennings,Agnes Herrmann,Buddy Sosthand,Kirk Brown,Jack Erdie,David August Lindauer,Gina Preciado",English,USA,111 min,7.3,165610.0,"491 user,349 critic","Adventure,Drama","Abandoned Turnpike Tunnels, Breezewood, Pennsylvania, USA","In a dangerous post-apocalyptic world, an ailing father defends his son as they slowly travel to the sea."
5030,tt0362004,Palindromes,2004,21 January 2005 (Sweden),Todd Solondz,Todd Solondz,"Jennifer Jason Leigh,Ellen Barkin,Stephen Adly Guirgis","Matthew Faber,Angela Pietropinto,Bill Buell,Emani Sledge,Ellen Barkin,Valerie Shusterov,Richard Masur,Hillary B. Smith,Danton Stone,Robert Agri,Hannah Freiman,Stephen Singer,Rachel Corr,Stephen Adly Guirgis,Will Denton","English,Hebrew",USA,100 min,6.8,10321.0,"111 user,109 critic","Comedy,Drama","Brooklyn, New York City, New York, USA","Aviva is thirteen, awkward and sensitive. Her mother Joyce is warm and loving, as is her father, Steve, a regular guy who does have a fierce temper from time to time. The film revolves around her family, friends and neighbors."
5033,tt0325805,Matchstick Men,2003,12 September 2003 (USA),Ridley Scott,"Eric Garcia,Nicholas Griffin","Nicolas Cage,Alison Lohman,Sam Rockwell","Nicolas Cage,Sam Rockwell,Alison Lohman,Bruce Altman,Bruce McGill,Jenny O'Hara,Steve Eastin,Beth Grant,Sheila Kelley,Fran Kranz,Tim Kelleher,Nigel Gibbs,Bill Saito,Tim Maculan,Stoney Westmoreland",English,USA,116 min,7.3,100378.0,"332 user,170 critic","Comedy,Crime,Drama","3508 Meier St, Los Angeles, California, USA",A phobic con artist and his protégé are on the verge of pulling off a lucrative swindle when the former's teenage daughter arrives unexpectedly.
5045,tt0319061,Big Fish,2003,9 January 2004 (USA),Tim Burton,"Daniel Wallace,John August","Ewan McGregor,Albert Finney,Billy Crudup","Ewan McGregor,Albert Finney,Billy Crudup,Jessica Lange,Helena Bonham Carter,Alison Lohman,Robert Guillaume,Marion Cotillard,Matthew McGrory,David Denman,Missi Pyle,Loudon Wainwright III,Ada Tai,Arlene Tai,Steve Buscemi","English,Cantonese",USA,125 min,8.0,333322.0,"809 user,233 critic","Adventure,Drama,Fantasy",USA,A son tries to learn more about his dying father by reliving stories and myths he told about his life.
5087,tt0119707,Mortal Kombat: Annihilation,1997,21 November 1997 (USA),John R. Leonetti,"Ed Boon,Lawrence Kasanoff","Robin Shou,Talisa Soto,James Remar","Robin Shou,Talisa Soto,James Remar,Sandra Hess,Lynn 'Red' Williams,Brian Thompson,Reiner Schöne,Musetta Vander,Irina Pantaeva,Deron McBee,Marjean Holden,Litefoot,Chris Conrad,John Medlen,J.J. Perry",English,USA,95 min,3.7,34165.0,"254 user,57 critic","Action,Adventure,Fantasy","Ayuthaya, Thailand",A group of martial arts warriors have only six days to save the Earth from an extra-dimensional invasion.
5093,tt0075086,The Pom Pom Girls,1976,May 1976 (USA),Joseph Ruben,"Joseph Ruben,Joseph Ruben","Robert Carradine,Jennifer Ashley,Michael Mullins","Robert Carradine,Jennifer Ashley,Michael Mullins,Lisa Reeves,Bill Adler,James Gammon,Susan Player,Cheryl Smith,Diane Lee Hart,Lou Fant,John Lawrence,Sondra Lowell,Faith Christopher,John Sebastian,Jim Kester",English,USA,89 min,5.0,581.0,"20 user,19 critic","Comedy,Romance","Albright St & Charm Acres Pl, Los Angeles, California, USA",High-school seniors try to score on and off the field in this raunchy teen comedy set in the 1970's.
5100,tt0078446,Up in Smoke,1978,15 September 1978 (USA),"Lou Adler,Tommy Chong","Tommy Chong,Cheech Marin","Cheech Marin,Tommy Chong,Strother Martin","Cheech Marin,Tommy Chong,Strother Martin,Edie Adams,Harold Fong,Richard Novo,Jane Moder,Pam Bille,Arthur Roberts,Marian Beeler,Donald Hotton,John Ian Jacobs,Christopher Joy,Ray Vitte,Michael Caldwell","English,Spanish",USA,86 min,7.0,26950.0,"73 user,34 critic","Comedy,Music","Henry's Tacos, 11401 Moorpark St., Los Angeles, California, USA","Two stoners unknowingly smuggle a van - made entirely of marijuana - from Mexico to L.A., with incompetent Sgt. Stedenko on their trail."
5129,tt0119578,Love! Valour! Compassion!,1997,16 May 1997 (USA),Joe Mantello,"Terrence McNally,Terrence McNally","Jason Alexander,Stephen Spinella,Stephen Bogardus","Jason Alexander,Stephen Spinella,Stephen Bogardus,Randy Becker,John Benjamin Hickey,Justin Kirk,John Glover",English,USA,108 min,7.0,2660.0,"50 user,30 critic","Comedy,Drama,Romance","Beauharnois, Québec, Canada","Gregory invites seven friends to spend the summer at his large, secluded 19th-century home in upstate New York. The seven are: Bobby, Gregory's 'significant other,' who is blind but who ..."
5162,tt0381707,White Chicks,2004,23 June 2004 (USA),Keenen Ivory Wayans,"Keenen Ivory Wayans,Shawn Wayans","Marlon Wayans,Shawn Wayans,Busy Philipps","Shawn Wayans,Marlon Wayans,Jaime King,Frankie Faison,Lochlyn Munro,John Heard,Busy Philipps,Terry Crews,Brittany Daniel,Eddie Velez,Jessica Cauffiel,Maitland Ward,Anne Dudek,Rochelle Aytes,Jennifer Carpenter",English,USA,109 min,5.4,91273.0,"246 user,61 critic","Crime,Comedy","New York City, New York, USA",Two disgraced FBI agents go way undercover in an effort to protect hotel heiresses the Wilson Sisters from a kidnapping plot.
5174,tt0391198,The Grudge,2004,22 October 2004 (USA),Takashi Shimizu,"Stephen Susco,Takashi Shimizu","Sarah Michelle Gellar,Jason Behr,Clea DuVall","Sarah Michelle Gellar,Jason Behr,William Mapother,Clea DuVall,KaDee Strickland,Grace Zabriskie,Bill Pullman,Rosa Blasi,Ted Raimi,Ryo Ishibashi,Yôko Maki,Yuya Ozeki,Takako Fuji,Takashi Matsuyama,Hiroshi Matsunaga","English,Japanese","USA,Japan",91 min,5.9,107294.0,"911 user,199 critic","Horror,Mystery,Thriller","Aoyama, Tokyo, Japan","An American nurse living and working in Tokyo is exposed to a mysterious supernatural curse, one that locks a person in a powerful rage before claiming their life and spreading to another victim."
5186,tt0990407,The Green Hornet,2011,14 January 2011 (USA),Michel Gondry,"Seth Rogen,Evan Goldberg","Seth Rogen,Jay Chou,Christoph Waltz","Seth Rogen,Jay Chou,Cameron Diaz,Tom Wilkinson,Christoph Waltz,David Harbour,Edward James Olmos,Jamie Harris,Chad L. Coleman,Edward Furlong,Jill Remez,Joe O'Connor,Morgan Rusler,Joshua Erenberg,Analeigh Tipton","English,Mandarin",USA,119 min,5.9,129200.0,"444 user,445 critic","Action,Comedy,Crime","10709 Hawthorne Blvd, Lennox, California, USA","Following the death of his father, Britt Reid, heir to his father's large company, teams up with his late dad's assistant Kato to become a masked crime fighting team."
5201,tt2147293,Gabe the Cupid Dog,2012,23 October 2012 (USA),Michael Feifer,Michael Feifer,"Brian Krause,Boti Bliss,Linden Ashby","Brian Krause,Boti Bliss,Linden Ashby,Michael Woods,Barbara Niven,Pete Sepenuk,Ashley Jones,Ralph Waite,Gabrielle Conforti,Kirstin Dorn,Kyle Red Silverstein,John Diehl,Victoria Pratt,Melissa Behr,Odessa Rae",English,USA,90 min,4.0,182.0,3 critic,"Comedy,Family","Los Angeles, California, USA","When Eric and Marsha break off their long-term relationship, journalist Eric is able to weather it pretty well. He still has his long time canine companion Gabe, and his boss, Ms Andrews, ..."
5386,tt0395584,The Devil's Rejects,2005,22 July 2005 (USA),Rob Zombie,"Rob Zombie,Rob Zombie","Sid Haig,Sheri Moon Zombie,Bill Moseley","Sid Haig,Bill Moseley,Sheri Moon Zombie,William Forsythe,Ken Foree,Matthew McGrory,Leslie Easterbrook,Geoffrey Lewis,Priscilla Barnes,Dave Sheridan,Kate Norby,Lew Temple,Danny Trejo,Dallas Page,Brian Posehn","English,Spanish","USA,Germany",107 min,6.9,72552.0,"685 user,257 critic","Crime,Drama,Horror",USA,"The murderous, backwoods Firefly family take to the road to escape a vengeful police force which is not afraid of being as ruthless as their target."
5397,tt3411432,All Creatures Big and Small,2015,1 July 2015 (USA),"Toby Genkel,Sean McCormack","Richie Conroy,Toby Genkel","Dermot Magennis,Callum Maloney,Tara Flynn","Dermot Magennis,Callum Maloney,Tara Flynn,Ava Connolly,Paul Tylak,Alan Stanford,Aileen Mythen,Patrick FitzSymons,Carla Becker,Franciska Friede,Lotta Doll,Tina Eschmann,Patrick Bach,Chris Evans,Wolf Frass",English,"Germany,Belgium,Luxembourg,Ireland,USA",87 min,5.6,1325.0,"7 user,44 critic","Animation,Adventure,Comedy",,"It's the end of the world. A flood is coming. Luckily for Dave and his son Finny, a couple of clumsy Nestrians, an Ark has been built to save all animals. But as it turns out, Nestrians ..."
5402,tt2828954,7 Minutes,2014,26 June 2015 (USA),Jay Martin,Jay Martin,"Luke Mitchell,Leven Rambin,Jason Ritter","Luke Mitchell,Leven Rambin,Jason Ritter,Zane Holtz,Kris Kristofferson,Russell Hodgkinson,Joel Murray,Kevin Gage,Chris Soldevilla,Brandon Hardesty,Mariel Neto,Jessica Martin,Rich Morris,Dylan Arnold,D'Angelo Midili",English,USA,92 min,5.0,1124.0,"5 user,13 critic","Crime,Drama,Thriller","Everett, Washington, USA",Three high school friends are forced to commit a brazen robbery which quickly goes horribly wrong.
5451,tt0040185,The Boy with Green Hair,1948,16 November 1948 (USA),Joseph Losey,"Ben Barzman,Alfred Lewis Levitt","Pat O'Brien,Robert Ryan,Barbara Hale","Pat O'Brien,Robert Ryan,Barbara Hale,Dean Stockwell,Richard Lyon,Walter Catlett,Samuel S. Hinds,Regis Toomey,Charles Meredith,David Clarke,Billy Sheffield,Johnny Calkins,Teddy Infuhr,Dwayne Hickman,Eilene Janssen",English,USA,82 min,6.8,1781.0,"51 user,29 critic","Comedy,Drama,Family","McKinley Home for Boys - 13840 Riverside Drive, Van Nuys, Los Angeles, California, USA",This parable looks at public reaction when the hair of an American war orphan mysteriously turns green.
5470,tt0167360,Race to Space,2001,15 March 2002 (USA),Sean McNamara,"Eric Gardner,Steven H. Wilson","Alex D. Linz,William Atherton,James Woods","James Woods,Annabeth Gish,Alex D. Linz,Wesley Mann,Patrick Richwood,William Devane,Mark Moses,William Atherton,Michael Tylo,Scott Thompson Baker,Michael Jeffrey Woods,Taylor Beacom,James Benson,Jack McGee,Marc Kittay",English,"Germany,USA",104 min,5.5,753.0,"21 user,3 critic","Drama,Family","Cape Canaveral Air Station, Cape Canaveral, Florida, USA",In the 1960s a young woman works at NASA as an animal trainer responsible for the chimpanzee who will go into space.
5494,tt0077698,Hot Lead and Cold Feet,1978,5 July 1978 (USA),Robert Butler,"Joseph L. McEveety,Arthur Alsberg","Jim Dale,Darren McGavin,Karen Valentine","Jim Dale,Karen Valentine,Don Knotts,Jack Elam,Darren McGavin,John Williams,Warren Vanders,Debbie Lytton,Michael Sharrett,David S. Cass Sr.,Richard Wright,Don 'Red' Barry,James Van Patten,Gregg Palmer,Ed Bakey",English,USA,90 min,6.0,744.0,"6 user,5 critic","Family,Western,Action","Bend, Oregon, USA",This saga of the old west involves twin brothers who compete for possession of a rickety cow town founded by their father while a crooked mayor tries to put an end to the competitors so he can inherit the town himself.
5514,tt1242642,Judas Kiss,2011,1 April 2011 (USA),J.T. Tepnapa,"Carlos Pedraza,J.T. Tepnapa","Richard Harmon,Genevieve Buechner,Sean Paul Lockhart","Richard Harmon,Genevieve Buechner,Sean Paul Lockhart,Charlie David,Timo Descamps,Brian Sutherland,Julian LeBlanc,Julia Morizawa,Laura Kenny,Dennis Bateman,Ronee Collins,Jessica Hendrickson,Vince Valenzuela,Michael Carpenter,Ron Boyd",English,USA,94 min,5.5,1557.0,"25 user,15 critic","Drama,Sci-Fi","Guggenheim Hall, University of Washington, Seattle, Washington, USA",A quirk in time and space gives a failed filmmaker the chance to reshape his destiny when he visits his peculiar alma mater.
5544,tt0108515,The War Room,1993,January 1994 (USA),"Chris Hegedus,D.A. Pennebaker",,"James Carville,George Stephanopoulos,Heather Beckel","James Carville,George Stephanopoulos,Heather Beckel,Paul Begala,Bob Boorstin,Michael Donnilon,Jeff Eller,Stanley Greenberg,Mandy Grunwald,Harold Ickes,Mickey Kantor,Mary Matalin,Mitchell Schwartz,Dave Anderson,Collier Andress",English,USA,96 min,7.5,2636.0,"20 user,32 critic","Documentary,History",,A documentary of the Bill Clinton 1992 presidential campaign and the organization who ran it.
5623,tt0081534,Somewhere in Time,1980,3 October 1980 (USA),Jeannot Szwarc,"Richard Matheson,Richard Matheson","Christopher Reeve,Jane Seymour,Christopher Plummer","Christopher Reeve,Jane Seymour,Christopher Plummer,Teresa Wright,Bill Erwin,George Voskovec,Susan French,John Alvin,Eddra Gale,Audrey Bennett,William H. Macy,Laurence Coven,Susan Bugg,Christy Michaels,Ali Marie Matheson",English,USA,103 min,7.3,19842.0,"243 user,33 critic","Drama,Fantasy,Romance","Grand Hotel, 1 Grand Ave, Mackinac Island, Michigan, USA",A Chicago playwright uses self-hypnosis to find the actress whose vintage portrait hangs in a grand hotel.
5625,tt0244970,Someone Like You...,2001,30 March 2001 (USA),Tony Goldwyn,"Laura Zigman,Elizabeth Chandler","Ashley Judd,Greg Kinnear,Hugh Jackman","Ashley Judd,Greg Kinnear,Hugh Jackman,Marisa Tomei,Ellen Barkin,Catherine Dent,Peter Friedman,Laura Regan,Sue Jin Song,Keith Reddin,Derick Karlton Grant,Donna Hanover,Matthew Coyle,Nicolle Rochelle,Pon Yang",English,USA,97 min,6.1,18568.0,"165 user,92 critic","Comedy,Romance","New York City, New York, USA","After being jilted by her boyfriend, a talkshow talent scout writes a sexist column accusing all men of being cheaters, which gains her national fame."
5680,tt0048604,The Seven Little Foys,1955,1955 (UK),Melville Shavelson,"Melville Shavelson,Jack Rose","Bob Hope,Milly Vitale,George Tobias","Bob Hope,Milly Vitale,George Tobias,Angela Clarke,Herbert Heyes,Richard Shannon,Billy Gray,Lee Erickson,Paul De Rolf,Lydia Reed,Linda Bennett,Jimmy Baird,Tommy Duran,James Cagney,Charley Foy",English,USA,93 min,6.8,1070.0,"14 user,7 critic","Biography,Comedy,Drama","Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA","After the young wife of vaudevillian Eddie Foy passes away, he incorporates their seven children into the act and takes it on the road."
5727,tt2278388,The Grand Budapest Hotel,2014,28 March 2014 (USA),Wes Anderson,"Stefan Zweig,Wes Anderson","Ralph Fiennes,F. Murray Abraham,Mathieu Amalric","Ralph Fiennes,F. Murray Abraham,Mathieu Amalric,Adrien Brody,Willem Dafoe,Jeff Goldblum,Harvey Keitel,Jude Law,Bill Murray,Edward Norton,Saoirse Ronan,Jason Schwartzman,Léa Seydoux,Tilda Swinton,Tom Wilkinson","English,French","USA,Germany,UK",99 min,8.1,392537.0,"616 user,514 critic","Adventure,Comedy,Drama","Görlitz, Saxony, Germany","The adventures of Gustave H, a legendary concierge at a famous hotel from the fictional Republic of Zubrowka between the first and second World Wars, and Zero Moustafa, the lobby boy who becomes his most trusted friend."
5732,tt0043459,Decision Before Dawn,1951,25 February 1952 (Norway),Anatole Litvak,"Peter Viertel,George Howe","Richard Basehart,Gary Merrill,Oskar Werner","Richard Basehart,Gary Merrill,Oskar Werner,Hildegard Knef,Dominique Blanchar,O.E. Hasse,Wilfried Seyferth,Hans Christian Blech,Helene Thimig,Robert Freitag,George Tyne,C.A. Amos,Harold Benedict,H.W. Briggs,D.G. Devine","English,French,German",USA,119 min,7.4,1595.0,"44 user,24 critic","Drama,War","Bavaria Studios, Bavariafilmplatz 7, Geiselgasteig, Grünwald, Bavaria, Germany","As the US Army approaches Nazi Germany, they recruit German prisoners to spy behind German lines."
5742,tt0795493,Cassandra's Dream,2007,18 January 2008 (USA),Woody Allen,Woody Allen,"Colin Farrell,Ewan McGregor,Hayley Atwell","Ewan McGregor,Colin Farrell,Peter-Hugo Daly,John Benfield,Clare Higgins,Ashley Madekwe,Andrew Howard,Hayley Atwell,Sally Hawkins,Keith Smee,Stephen Noonan,Dan Carter,Richard Lintern,Jennifer Higham,Lee Whitlock",English,"USA,UK,France",108 min,6.7,42343.0,"140 user,180 critic","Crime,Drama,Romance","7 Barlby Road, Kensington, London, England, UK","The tale of two brothers with serious financial woes. When a third party proposes they turn to crime, things go bad and the two become enemies."
5770,tt0175880,Magnolia,1999,7 January 2000 (USA),Paul Thomas Anderson,Paul Thomas Anderson,"Tom Cruise,Jason Robards,Julianne Moore","Pat Healy,Genevieve Zweig,Mark Flannagan,Neil Flynn,Rod McLachlan,Allan Graf,Patton Oswalt,Raymond 'Big Guy' Gonzales,Brad Hunt,Jim Meskimen,Chris O'Hara,Clement Blake,Frank Elmore,John Kraft Seitz,Cory Buck","English,German,French",USA,188 min,8.0,230056.0,"1,428 user,221 critic",Drama,"Angelus Oaks, California, USA","An epic mosaic of interrelated characters in search of love, forgiveness, and meaning in the San Fernando Valley."
5772,tt1034303,Defiance,2008,16 January 2009 (USA),Edward Zwick,"Clayton Frohman,Edward Zwick","Daniel Craig,Liev Schreiber,Jamie Bell","Daniel Craig,Liev Schreiber,Jamie Bell,Alexa Davalos,Allan Corduner,Mark Feuerstein,Tomas Arana,Jodhi May,Kate Fahy,Iddo Goldberg,Iben Hjejle,Martin Hancock,Ravil Isyanov,Jacek Koman,George MacKay","English,German,Russian",USA,137 min,7.2,109695.0,"228 user,201 critic","Action,Drama,History",Lithuania,"Jewish brothers in Nazi-occupied Eastern Europe escape into the Belarussian forests, where they join Russian resistance fighters and endeavor to build a village in order to protect themselves and about 1,000 Jewish non-combatants."
5775,tt0120789,Pleasantville,1998,23 October 1998 (USA),Gary Ross,Gary Ross,"Tobey Maguire,Jeff Daniels,Joan Allen","Tobey Maguire,Reese Witherspoon,William H. Macy,Joan Allen,Jeff Daniels,J.T. Walsh,Don Knotts,Marley Shelton,Jane Kaczmarek,Giuseppe Andrews,Jenny Lewis,Marissa Ribisi,Denise Dowse,McNally Sagal,Paul Morgan Stetler",English,USA,124 min,7.5,98235.0,"689 user,162 critic","Comedy,Drama,Fantasy","Petaluma, California, USA",Two 1990s teenagers find themselves in a 1950s sitcom where their influence begins to profoundly change that complacent world.
5814,tt2334879,White House Down,2013,28 June 2013 (USA),Roland Emmerich,James Vanderbilt,"Channing Tatum,Jamie Foxx,Maggie Gyllenhaal","Channing Tatum,Jamie Foxx,Maggie Gyllenhaal,Jason Clarke,Richard Jenkins,Joey King,James Woods,Nicolas Wright,Jimmi Simpson,Michael Murphy,Rachelle Lefevre,Lance Reddick,Matt Craven,Jake Weber,Peter Jacobson",English,USA,131 min,6.4,148502.0,"423 user,332 critic","Action,Drama,Thriller","Montréal, Québec, Canada","While on a tour of the White House with his young daughter, a Capitol policeman springs into action to save his child and protect the president from a heavily armed group of paramilitary invaders."
5847,tt1954811,See Girl Run,2012,April 2013 (USA),Nate Meyer,Nate Meyer,"Robin Tunney,Adam Scott,Jeremy Strong","Robin Tunney,Adam Scott,Jeremy Strong,William Sadler,Aubrey Dollar,Marylouise Burke,Josh Hamilton,Maureen Butler,Larry Pine,J.P. Guimont,Meagan Moses,Stephanie Andujar,Reza Salazar,Charles Techman,Miles Doleac",English,USA,89 min,5.1,1098.0,"6 user,9 critic","Drama,Romance","Portland, Maine, USA",A young adult woman decides to revisit her past relationships in order to find some guidance in her current life.
5858,tt1091722,Adventureland,2009,3 April 2009 (USA),Greg Mottola,Greg Mottola,"Jesse Eisenberg,Kristen Stewart,Ryan Reynolds","Jesse Eisenberg,Kelsey Ford,Michael Zegen,Ryan McFarland,Jack Gilpin,Wendie Malick,Matt Bush,Todd Cioppa,Stephen Mast,Kristen Wiig,Bill Hader,Martin Starr,Adam Kroloff,Kristen Stewart,Kevin Breznahan",English,USA,107 min,6.8,122972.0,"218 user,243 critic","Comedy,Drama,Romance","Beaver, Pennsylvania, USA","In the summer of 1987, a college graduate takes a 'nowhere' job at his local amusement park, only to find it's the perfect course to get him prepared for the real world."
5923,tt0105691,Under Suspicion,1991,28 February 1992 (USA),Simon Moore,Simon Moore,"Liam Neeson,Laura San Giacomo,Kenneth Cranham","Liam Neeson,Kenneth Cranham,Maggie O'Neill,Alan Talbot,Malcolm Storry,Martin Grace,Kevin Moore,Stephen Oxley,Colin Dudley,Richard Graham,Alison Ruffelle,Michael Almaz,Victoria Alcock,Tony Hughes,Alphonsia Emmanuel",English,"UK,USA",99 min,6.5,2356.0,"21 user,14 critic","Crime,Drama,Thriller","Brighton, East Sussex, England, UK","In 1959 Brighton, disgraced cop turned private detective Tony Aaron works largely on falsifying adulteries for use as evidence in divorce cases. He involves his wife as the fictional ..."
5960,tt0181151,What Planet Are You From?,2000,3 March 2000 (USA),Mike Nichols,"Garry Shandling,Michael Leeson","Garry Shandling,Annette Bening,John Goodman","Garry Shandling,Annette Bening,John Goodman,Greg Kinnear,Ben Kingsley,Judy Greer,Danny Zorn,Harmony Smith,Richard Jenkins,Linda Fiorentino,Caroline Aaron,Nora Dunn,Cricky Long,Camryn Manheim,Ann Cusack",English,USA,105 min,5.6,7802.0,"90 user,81 critic","Comedy,Sci-Fi","Santa Clarita, California, USA","A highly-evolved planet, whose denizens feel no emotion and reproduce by cloning, plans to take over Earth from the inside by sending an operative, fashioned with a humming, mechanical ..."
5991,tt1179056,A Nightmare on Elm Street,2010,30 April 2010 (USA),Samuel Bayer,"Wesley Strick,Eric Heisserer","Jackie Earle Haley,Rooney Mara,Kyle Gallner","Jackie Earle Haley,Kyle Gallner,Rooney Mara,Katie Cassidy,Thomas Dekker,Kellan Lutz,Clancy Brown,Connie Britton,Lia D. Mortensen,Julianna Damm,Christian Stolte,Katie Schooping Knight,Hailey Schooping Knight,Leah Uteg,Don Robert Cass",English,USA,95 min,5.2,70744.0,"634 user,355 critic","Horror,Mystery,Thriller","Barrington, Illinois, USA","The spectre of a dead child rapist haunts the children of the parents who murdered him, stalking and killing them in their dreams."
6033,tt0060666,Manos: The Hands of Fate,1966,15 November 1966 (USA),Harold P. Warren,Harold P. Warren,"Tom Neyman,John Reynolds,Diane Adelson","Tom Neyman,John Reynolds,Diane Adelson,Harold P. Warren,Stephanie Nielson,Sherry Proctor,Robin Redd,Jackey Neyman,Bernie Rosenblum,Joyce Molleur,William Bryan Jennings,Jay Hall,Bettie Burns,Lelanie Hansard,Pat Coburn",English,USA,74 min,1.9,29833.0,"656 user,78 critic",Horror,"Texas, USA","A family gets lost on the road and stumbles upon a hidden, underground, devil-worshiping cult led by the fearsome Master and his servant Torgo."
6038,tt0339034,From Justin to Kelly,2003,20 June 2003 (USA),Robert Iscove,Kim Fuller,"Kelly Clarkson,Justin Guarini,Katherine Bailess","Kelly Clarkson,Justin Guarini,Katherine Bailess,Anika Noni Rose,Greg Siff,Brian Dietzen,Jason Yribar,Theresa San-Nicholas,Justin Gorence,Christopher Bryan,Kaitlin Riley,Renee Robertson,Yamil Piedra,Marc Macaulay,Toi Svane Stepp",English,USA,81 min,2.1,23352.0,"304 user,53 critic","Comedy,Musical,Romance","Fort Lauderdale, Florida, USA","A waitress from Texas and a college student from Pennsylvania meet during spring break in Fort Lauderdale, Florida and come together through their shared love of singing."
6070,tt2784512,Zombeavers,2014,20 March 2015 (USA),Jordan Rubin,"Al Kaplan,Jordan Rubin","Rachel Melvin,Cortney Palm,Lexi Atkins","Rachel Melvin,Cortney Palm,Lexi Atkins,Hutch Dano,Jake Weary,Peter Gilroy,Rex Linn,Brent Briscoe,Phyllis Katz,Robert R. Shafer,Bill Burr,John Mayer,Jordan Rubin,Sonny Tanning,Fred Tatasciore",English,USA,77 min,4.8,9054.0,"64 user,131 critic","Comedy,Horror","Santa Clarita, California, USA",A fun weekend turns into madness and horror for a bunch of groupies looking for fun in a beaver infested swamp.
6075,tt1572315,Texas Chainsaw 3D,2013,4 January 2013 (USA),John Luessenhop,"Adam Marcus,Debra Sullivan","Alexandra Daddario,Tania Raymonde,Scott Eastwood","Alexandra Daddario,Dan Yeager,Trey Songz,Scott Eastwood,Tania Raymonde,Shaun Sipos,Keram Malicki-Sánchez,James MacDonald,Thom Barry,Paul Rae,Richard Riehle,Bill Moseley,Gunnar Hansen,David Born,Sue Rock",English,USA,92 min,4.8,32650.0,"248 user,272 critic","Horror,Thriller","Cargill Park-7700 Lotus Lane, Shreveport, Lousiana, USA",A young woman travels to Texas to collect an inheritance; little does she know that an encounter with a chainsaw-wielding killer is part of the reward.
6109,tt1477076,Saw 3D: The Final Chapter,2010,29 October 2010 (USA),Kevin Greutert,"Patrick Melton,Marcus Dunstan","Tobin Bell,Costas Mandylor,Betsy Russell","Tobin Bell,Costas Mandylor,Betsy Russell,Cary Elwes,Sean Patrick Flanery,Chad Donella,Gina Holden,Laurence Anthony,Dean Armstrong,Naomi Snieckus,Rebecca Marshall,James Van Patten,Sebastian Pigott,Jon Cor,Anne Lee Greene",English,"Canada,USA",90 min,5.6,62888.0,"274 user,176 critic","Horror,Mystery","Toronto, Ontario, Canada","As a deadly battle rages over Jigsaw's brutal legacy, a group of Jigsaw survivors gathers to seek the support of self-help guru and fellow survivor Bobby Dagen, a man whose own dark secrets unleash a new wave of terror."
6112,tt0068638,The Getaway,1972,13 December 1972 (USA),Sam Peckinpah,"Walter Hill,Jim Thompson","Steve McQueen,Ali MacGraw,Ben Johnson","Steve McQueen,Ali MacGraw,Ben Johnson,Sally Struthers,Al Lettieri,Slim Pickens,Richard Bright,Jack Dodson,Dub Taylor,Bo Hopkins,Roy Jenson,John Bryson,Bill Hart,Tom Runyon,Whitney Jones","English,Spanish",USA,122 min,7.5,19648.0,"128 user,67 critic","Action,Crime,Thriller","100 Hopkins Street, San Marcos, Texas, USA",A recently released ex-con and his loyal wife go on the run after a heist goes awry.
